m_phi,mA,alpha,beta,lambda6,lambda7,m12,positivty,unitarity,perturbativity,w_h2_bb,w_h2_tautau,w_h2_WW,w_h2_ZZ,w_h2_gaga,w_h2_Zga,w_h2_gg,w_h2_hh,w_total_h2,branching_ratio_h2_gaga
212.5,310.0,0.01,1.55,20.0,0.0,0.0,1,0,0,0.0,0.0,,,7.51248113960918e-06,3.232684858392772e-06,0.0,0.0,0.001779401562570392,0.004221914433275648
212.5,310.0,0.01,1.55,20.0,0.0,10.0,0,0,0,0.0,0.0,,,7.273011021081065e-06,3.123411786569167e-06,0.0,0.0,0.001779052819380049,0.004088136643191689
212.5,310.0,0.01,1.55,20.0,0.0,20.0,0,0,0,0.0,0.0,,,7.037438952644339e-06,3.016110831331016e-06,0.0,0.0,0.001778709946356384,0.003956484848505092
212.5,310.0,0.01,1.55,20.0,20.0,0.0,0,0,0,0.0,0.0,,,7.165811346599746,3.624634792263104,0.0,0.0,10.79221479525942,0.6639796818858158
212.5,310.0,0.01,1.55,20.0,20.0,10.0,0,0,0,0.0,0.0,,,7.165574989960024,3.624515225677982,0.0,0.0,10.79185887203458,0.6639796790271689
212.5,310.0,0.01,1.55,20.0,20.0,20.0,0,0,0,0.0,0.0,,,7.165338637216542,3.624395661063827,0.0,0.0,10.79150295467694,0.6639796761683828
212.5,310.0,0.01,1.57,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,3327692.685807236,1683559.332173455,0.0,0.0,5011252.01819812,0.6640441697449819
212.5,310.0,0.01,1.57,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,3327802.475322011,1683614.877248682,0.0,0.0,5011417.352788122,0.6640441697538072
212.5,310.0,0.01,1.57,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,3327912.266786889,1683670.423385003,0.0,0.0,5011582.690389322,0.6640441697527617
212.5,310.0,0.01,1.57,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.01194155491432274,0.006031227393243727,0.0,0.0,0.01819021162429464,0.656482462159689
212.5,310.0,0.01,1.57,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.006270276304983937,0.003164831546191823,0.0,0.0,0.00965253716787407,0.6495987734554292
212.5,310.0,0.01,1.57,-20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.002410097153618122,0.001214714145133043,0.0,0.0,0.003842240615453652,0.6272634628671121
212.5,310.0,0.01,1.57,-20.0,20.0,0.0,1,0,0,0.0,0.0,,,3328490.107228937,1683962.42236725,0.0,0.0,5012452.529813616,0.6640442153679018
212.5,310.0,0.01,1.57,-20.0,20.0,10.0,1,0,0,0.0,0.0,,,3328380.306267534,1683906.87145083,0.0,0.0,5012287.177935794,0.6640442153672165
212.5,310.0,0.01,1.57,-20.0,20.0,20.0,1,0,0,0.0,0.0,,,3328270.507122396,1683851.321456035,0.0,0.0,5012121.828795861,0.6640442153661692
212.5,310.0,0.01,1.57,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,3327696.906351225,1683561.467375754,0.0,0.0,5011258.373944409,0.6640441697545048
212.5,310.0,0.01,1.57,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,3327806.696069464,1683617.012625674,0.0,0.0,5011423.708912567,0.6640441697538217
212.5,310.0,0.01,1.57,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,3327916.487456898,1683672.558648302,0.0,0.0,5011589.046322629,0.6640441697626494
212.5,310.0,0.01,1.57,0.0,0.0,0.0,1,0,0,0.0,0.0,,,0.01169005612689694,0.005904097309034644,0.0,0.0,0.01781158275262572,0.6563176495459753
212.5,310.0,0.01,1.57,0.0,0.0,10.0,1,0,0,0.0,0.0,,,0.006088402743005461,0.003072926525710235,0.0,0.0,0.009378758585414005,0.6491693636804173
212.5,310.0,0.01,1.57,0.0,0.0,20.0,1,0,0,0.0,0.0,,,0.002297848816514207,0.001158034187782378,0.0,0.0,0.003673312320965028,0.6255522579442773
212.5,310.0,0.01,1.57,0.0,20.0,0.0,1,0,0,0.0,0.0,,,3328485.886061441,1683960.286780776,0.0,0.0,5012446.173059646,0.6640442153675439
212.5,310.0,0.01,1.57,0.0,20.0,10.0,1,0,0,0.0,0.0,,,3328376.085169662,1683904.735899602,0.0,0.0,5012280.821286693,0.6640442153668559
212.5,310.0,0.01,1.57,0.0,20.0,20.0,1,0,0,0.0,0.0,,,3328266.28608082,1683849.185930456,0.0,0.0,5012115.472228705,0.6640442153661836
212.5,310.0,0.01,1.57,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,3327701.126750828,1683563.602430506,0.0,0.0,5011264.729398764,0.6640441697738997
212.5,310.0,0.01,1.57,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,3327810.916699109,1683619.147874134,0.0,0.0,5011430.064790673,0.66404416976297
212.5,310.0,0.01,1.57,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,3327920.708164296,1683674.69393609,0.0,0.0,5011595.402317815,0.6640441697717985
212.5,310.0,0.01,1.57,20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.01144123398539927,0.005778321403901623,0.0,0.0,0.01743698470596097,0.6561475036155757
212.5,310.0,0.01,1.57,20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.005909205826696861,0.00298237568403568,0.0,0.0,0.009109010827396805,0.6487209136829634
212.5,310.0,0.01,1.57,20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.002188277125415319,0.001102708409587709,0.0,0.0,0.003508414851671471,0.6237224552771418
212.5,310.0,0.01,1.57,20.0,20.0,0.0,1,0,0,0.0,0.0,,,3328481.664869965,1683958.151176549,0.0,0.0,5012439.816263943,0.6640442153679307
212.5,310.0,0.01,1.57,20.0,20.0,10.0,1,0,0,0.0,0.0,,,3328371.863927308,1683902.600200671,0.0,0.0,5012274.464345409,0.6640442153763793
212.5,310.0,0.01,1.57,20.0,20.0,20.0,1,0,0,0.0,0.0,,,3328262.064916298,1683847.050270928,0.0,0.0,5012109.115404656,0.6640442153757039
212.5,310.0,0.01,1.59,-20.0,-20.0,0.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,-20.0,-20.0,10.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,-20.0,-20.0,20.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,-20.0,0.0,0.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,-20.0,0.0,10.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,-20.0,0.0,20.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,-20.0,20.0,0.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,-20.0,20.0,10.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,-20.0,20.0,20.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,0.0,-20.0,0.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,0.0,-20.0,10.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,0.0,-20.0,20.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,0.0,0.0,0.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,0.0,0.0,10.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,0.0,0.0,20.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,0.0,20.0,0.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,0.0,20.0,10.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,0.0,20.0,20.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,20.0,-20.0,0.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,20.0,-20.0,10.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,20.0,-20.0,20.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,20.0,0.0,0.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,20.0,0.0,10.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,20.0,0.0,20.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,20.0,20.0,0.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,20.0,20.0,10.0,0,0,0,,,,,,,,,,
212.5,310.0,0.01,1.59,20.0,20.0,20.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.55,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,6.224498858236485,3.147153605948175,0.0,0.0,9.37253856018632,0.6641209122016934
212.5,320.0,0.001,1.55,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,6.224704696251699,3.147257671342603,0.0,0.0,9.372848463595963,0.6641209148348425
212.5,320.0,0.001,1.55,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,6.224910537670055,3.147361738456806,0.0,0.0,9.37315837212852,0.6641209174679142
212.5,320.0,0.001,1.55,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,2.281656175166822e-05,1.070905888143355e-05,0.0,0.0,0.0009196216222926859,0.0248108147944421
212.5,320.0,0.001,1.55,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,2.242433202508044e-05,1.051863203009123e-05,0.0,0.0,0.0009190389657147604,0.02439976199228991
212.5,320.0,0.001,1.55,-20.0,0.0,20.0,1,0,0,0.0,0.0,,,2.203550567189676e-05,1.032992569014695e-05,0.0,0.0,0.0009184614330216375,0.02399175934845991
212.5,320.0,0.001,1.55,-20.0,20.0,0.0,0,0,0,0.0,0.0,,,6.272240061952223,3.170336008866415,0.0,0.0,9.443462166820296,0.6641886154836099
212.5,320.0,0.001,1.55,-20.0,20.0,10.0,0,0,0,0.0,0.0,,,6.272033439476108,3.170231562617644,0.0,0.0,9.443151098095411,0.6641886139830077
212.5,320.0,0.001,1.55,-20.0,20.0,20.0,0,0,0,0.0,0.0,,,6.271826820407222,3.170127118092349,0.0,0.0,9.44284003450123,0.6641886124822508
212.5,320.0,0.001,1.55,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,6.229895919596637,3.149882194766858,0.0,0.0,9.380664210365154,0.6641209811894685
212.5,320.0,0.001,1.55,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,6.230101846827723,3.149986305261782,0.0,0.0,9.380974248091164,0.6641209838195027
212.5,320.0,0.001,1.55,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,6.230307777464509,3.150090417478963,0.0,0.0,9.381284290945132,0.6641209864493752
212.5,320.0,0.001,1.55,0.0,0.0,0.0,1,0,0,0.0,0.0,,,1.365925184058751e-05,6.285733619333977e-06,0.0,0.0,0.0009060409871193021,0.01507575488832597
212.5,320.0,0.001,1.55,0.0,0.0,10.0,1,0,0,0.0,0.0,,,1.33562397790563e-05,6.140409080150043e-06,0.0,0.0,0.0009055926505185911,0.01474861768302536
212.5,320.0,0.001,1.55,0.0,0.0,20.0,1,0,0,0.0,0.0,,,1.305663109092947e-05,5.996805052364141e-06,0.0,0.0,0.0009051494378026836,0.01442483477935467
212.5,320.0,0.001,1.55,0.0,20.0,0.0,0,0,0,0.0,0.0,,,6.266824685969657,3.167598573395292,0.0,0.0,9.435309355366607,0.6641885761175618
212.5,320.0,0.001,1.55,0.0,20.0,10.0,0,0,0,0.0,0.0,,,6.266618152712558,3.167494172249907,0.0,0.0,9.434998420964122,0.6641885746147479
212.5,320.0,0.001,1.55,0.0,20.0,20.0,0,0,0,0.0,0.0,,,6.266411622862856,3.167389772828324,0.0,0.0,9.43468749169284,0.664188573111762
212.5,320.0,0.001,1.55,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,6.235295319751935,3.152611965919414,0.0,0.0,9.388793381673008,0.6641210500939637
212.5,320.0,0.001,1.55,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,6.235501336201512,3.152716121517167,0.0,0.0,9.38910355372034,0.6641210527208167
212.5,320.0,0.001,1.55,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,6.235707356053131,3.152820278834818,0.0,0.0,9.389413730889608,0.6641210553475444
212.5,320.0,0.001,1.55,20.0,0.0,0.0,1,0,0,0.0,0.0,,,6.840736652376633e-06,3.044742030705871e-06,0.0,0.0,0.0008959814803424631,0.007634908536013444
212.5,320.0,0.001,1.55,20.0,0.0,10.0,0,0,0,0.0,0.0,,,6.626942255901737e-06,2.944519803679876e-06,0.0,0.0,0.0008956674637189664,0.007398886890884175
212.5,320.0,0.001,1.55,20.0,0.0,20.0,0,0,0,0.0,0.0,,,6.416551232831146e-06,2.846018088052166e-06,0.0,0.0,0.0008953585709802727,0.007166459830507973
212.5,320.0,0.001,1.55,20.0,20.0,0.0,0,0,0,0.0,0.0,,,6.261411648784831,3.164862320260423,0.0,0.0,9.427160065046914,0.664188536694128
212.5,320.0,0.001,1.55,20.0,20.0,10.0,0,0,0,0.0,0.0,,,6.261205204747749,3.164757964219274,0.0,0.0,9.426849264968682,0.6641885351890741
212.5,320.0,0.001,1.55,20.0,20.0,20.0,0,0,0,0.0,0.0,,,6.26099876411056,3.164653609895631,0.0,0.0,9.42653847000785,0.6641885336840243
212.5,320.0,0.001,1.57,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,2906525.721176716,1469339.426059079,0.0,0.0,4375865.147241815,0.6642173886479913
212.5,320.0,0.001,1.57,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,2906621.613882609,1469387.902757298,0.0,0.0,4376009.516645927,0.6642173886565134
212.5,320.0,0.001,1.57,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,2906717.508563989,1469436.380644695,0.0,0.0,4376153.889214704,0.6642173886361197
212.5,320.0,0.001,1.57,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.01044383720786551,0.005278081601786423,0.0,0.0,0.015727938209051,0.6640309154988522
212.5,320.0,0.001,1.57,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.005486638893937651,0.002772504767747194,0.0,0.0,0.008265163061084026,0.6638270598400082
212.5,320.0,0.001,1.57,-20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.002111274347841656,0.001066594236798441,0.0,0.0,0.003183887984040334,0.6631120059577165
212.5,320.0,0.001,1.57,-20.0,20.0,0.0,1,0,0,0.0,0.0,,,2907222.673505996,1469691.703601671,0.0,0.0,4376914.377113687,0.664217396782419
212.5,320.0,0.001,1.57,-20.0,20.0,10.0,1,0,0,0.0,0.0,,,2907126.770798277,1469643.221801787,0.0,0.0,4376769.992606084,0.6642173967810611
212.5,320.0,0.001,1.57,-20.0,20.0,20.0,1,0,0,0.0,0.0,,,2907030.869799762,1469594.740928705,0.0,0.0,4376625.610734487,0.6642173967701805
212.5,320.0,0.001,1.57,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,2906529.407547007,1469341.28957157,0.0,0.0,4375870.697124598,0.6642173886575076
212.5,320.0,0.001,1.57,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,2906625.300434425,1469389.766424233,0.0,0.0,4376015.066864678,0.6642173886565159
212.5,320.0,0.001,1.57,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,2906721.194910315,1469438.244079893,0.0,0.0,4376159.438996228,0.664217388655528
212.5,320.0,0.001,1.57,0.0,0.0,0.0,1,0,0,0.0,0.0,,,0.01022402460470681,0.005166976448991854,0.0,0.0,0.01539702045309679,0.6640261754442539
212.5,320.0,0.001,1.57,0.0,0.0,10.0,1,0,0,0.0,0.0,,,0.005327638583892584,0.002692142125809548,0.0,0.0,0.008025800109100369,0.663814013739469
212.5,320.0,0.001,1.57,0.0,0.0,20.0,1,0,0,0.0,0.0,,,0.002013086330837341,0.001016974105644983,0.0,0.0,0.00303607983588162,0.6630544780298175
212.5,320.0,0.001,1.57,0.0,20.0,0.0,1,0,0,0.0,0.0,,,2907218.986593628,1469689.839754946,0.0,0.0,4376908.826354593,0.6642173967820506
212.5,320.0,0.001,1.57,0.0,20.0,10.0,1,0,0,0.0,0.0,,,2907123.083928462,1469641.357974128,0.0,0.0,4376764.441908609,0.6642173967810638
212.5,320.0,0.001,1.57,0.0,20.0,20.0,1,0,0,0.0,0.0,,,2907027.182979211,1469592.877123491,0.0,0.0,4376620.060108721,0.6642173967705564
212.5,320.0,0.001,1.57,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,2906533.094040348,1469343.153208944,0.0,0.0,4375876.247255311,0.6642173886575101
212.5,320.0,0.001,1.57,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,2906628.986936444,1469391.63003702,0.0,0.0,4376020.616979484,0.6642173886609162
212.5,320.0,0.001,1.57,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,2906724.88153686,1469440.107787031,0.0,0.0,4376164.989329911,0.6642173886551624
212.5,320.0,0.001,1.57,20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.01000654988038643,0.005057053167087908,0.0,0.0,0.01506962244687246,0.6640212729724481
212.5,320.0,0.001,1.57,20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.005170976152355473,0.002612961354432778,0.0,0.0,0.007789956906186018,0.6638003540493519
212.5,320.0,0.001,1.57,20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.001917236192306524,0.0009685358450178852,0.0,0.0,0.002891791436723705,0.6629925547046654
212.5,320.0,0.001,1.57,20.0,20.0,0.0,1,0,0,0.0,0.0,,,2907215.299653754,1469687.975889446,0.0,0.0,4376903.275549219,0.6642173967824211
212.5,320.0,0.001,1.57,20.0,20.0,10.0,1,0,0,0.0,0.0,,,2907119.397060986,1469639.494147651,0.0,0.0,4376758.891214657,0.6642173967810664
212.5,320.0,0.001,1.57,20.0,20.0,20.0,1,0,0,0.0,0.0,,,2907023.496184095,1469591.013336055,0.0,0.0,4376614.50952617,0.6642173967701857
212.5,320.0,0.001,1.59,-20.0,-20.0,0.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,-20.0,-20.0,10.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,-20.0,-20.0,20.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,-20.0,0.0,0.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,-20.0,0.0,10.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,-20.0,0.0,20.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,-20.0,20.0,0.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,-20.0,20.0,10.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,-20.0,20.0,20.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,0.0,-20.0,0.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,0.0,-20.0,10.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,0.0,-20.0,20.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,0.0,0.0,0.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,0.0,0.0,10.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,0.0,0.0,20.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,0.0,20.0,0.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,0.0,20.0,10.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,0.0,20.0,20.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,20.0,-20.0,0.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,20.0,-20.0,10.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,20.0,-20.0,20.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,20.0,0.0,0.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,20.0,0.0,10.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,20.0,0.0,20.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,20.0,20.0,0.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,20.0,20.0,10.0,0,0,0,,,,,,,,,,
212.5,320.0,0.001,1.59,20.0,20.0,20.0,0,0,0,,,,,,,,,,
212.5,320.0,0.0055000000000000005,1.55,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,6.223332880068381,3.146662244496719,0.0,0.0,9.3712847779466,0.664085344489127
212.5,320.0,0.0055000000000000005,1.55,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,6.223538715057556,3.146766309983722,0.0,0.0,9.371594678422777,0.66408534818377
212.5,320.0,0.0055000000000000005,1.55,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,6.223744553448733,3.146870377190019,0.0,0.0,9.371904584020252,0.6640853518782778
212.5,320.0,0.0055000000000000005,1.55,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,2.24744719604454e-05,1.039514122092891e-05,0.0,0.0,0.001322522994679405,0.01699363417563373
212.5,320.0,0.0055000000000000005,1.55,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,2.208525087208677e-05,1.020785797271424e-05,0.0,0.0,0.001321946490343136,0.01670661485424734
212.5,320.0,0.0055000000000000005,1.55,-20.0,0.0,20.0,1,0,0,0.0,0.0,,,2.169943369467769e-05,1.002229550764177e-05,0.0,0.0,0.001321375110700365,0.01642185744150758
212.5,320.0,0.0055000000000000005,1.55,-20.0,20.0,0.0,0,0,0,0.0,0.0,,,6.270700626587608,3.169459417440657,0.0,0.0,9.441449697409762,0.6641671382635189
212.5,320.0,0.0055000000000000005,1.55,-20.0,20.0,10.0,0,0,0,0.0,0.0,,,6.270494013157296,3.169354977388249,0.0,0.0,9.441138643927042,0.664167135940828
212.5,320.0,0.0055000000000000005,1.55,-20.0,20.0,20.0,0,0,0,0.0,0.0,,,6.270287403130138,3.169250539055498,0.0,0.0,9.440827595567134,0.6641671336180636
212.5,320.0,0.0055000000000000005,1.55,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,6.228728851859012,3.149390324994437,0.0,0.0,9.379408830234949,0.6640854412679424
212.5,320.0,0.0055000000000000005,1.55,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,6.228934776061399,3.14949443558094,0.0,0.0,9.379718865023838,0.6640854449581169
212.5,320.0,0.0055000000000000005,1.55,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,6.229140703668567,3.149598547888504,0.0,0.0,9.38002890493857,0.664085448648131
212.5,320.0,0.0055000000000000005,1.55,0.0,0.0,0.0,1,0,0,0.0,0.0,,,1.339768997011753e-05,6.055015551405182e-06,0.0,0.0,0.001309106087019553,0.01023422784674396
212.5,320.0,0.0055000000000000005,1.55,0.0,0.0,10.0,1,0,0,0.0,0.0,,,1.309768393609319e-05,5.912833295546897e-06,0.0,0.0,0.001308663898729974,0.01000843986664885
212.5,320.0,0.0055000000000000005,1.55,0.0,0.0,20.0,1,0,0,0.0,0.0,,,1.280108181302032e-05,5.772371822832358e-06,0.0,0.0,0.001308226835133898,0.009785062857016016
212.5,320.0,0.0055000000000000005,1.55,0.0,20.0,0.0,0,0,0,0.0,0.0,,,6.265286501234429,3.166722656692923,0.0,0.0,9.43329881130885,0.664167077345569
212.5,320.0,0.0055000000000000005,1.55,0.0,20.0,10.0,0,0,0,0.0,0.0,,,6.265079977018074,3.16661826174056,0.0,0.0,9.432987892140131,0.6641670750196064
212.5,320.0,0.0055000000000000005,1.55,0.0,20.0,20.0,0,0,0,0.0,0.0,,,6.264873456208337,3.166513868510705,0.0,0.0,9.432676978100542,0.6641670726934927
212.5,320.0,0.0055000000000000005,1.55,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,6.234127161934911,3.152119587566514,0.0,0.0,9.387536402882922,0.6640855379288227
212.5,320.0,0.0055000000000000005,1.55,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,6.234333175353742,3.152223743255585,0.0,0.0,9.387846571990824,0.6640855416144348
212.5,320.0,0.0055000000000000005,1.55,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,6.234539192176246,3.15232790066478,0.0,0.0,9.388156746222524,0.6640855452999135
212.5,320.0,0.0055000000000000005,1.55,20.0,0.0,0.0,1,0,0,0.0,0.0,,,6.659196504209797e-06,2.896967656248557e-06,0.0,0.0,0.001299209545658194,0.005125575413499732
212.5,320.0,0.0055000000000000005,1.55,20.0,0.0,10.0,0,0,0,0.0,0.0,,,6.448405524520409e-06,2.799886392746686e-06,0.0,0.0,0.001298901673415305,0.004964506287504508
212.5,320.0,0.0055000000000000005,1.55,20.0,0.0,20.0,0,0,0,0.0,0.0,,,6.241018455783342e-06,2.704525912390233e-06,0.0,0.0,0.001298598925865922,0.004805963051002644
212.5,320.0,0.0055000000000000005,1.55,20.0,20.0,0.0,0,0,0,0.0,0.0,,,6.25987471416784,3.163987078021241,0.0,0.0,9.42515144557058,0.6641670163411237
212.5,320.0,0.0055000000000000005,1.55,20.0,20.0,10.0,0,0,0,0.0,0.0,,,6.259668279168225,3.163882728171426,0.0,0.0,9.424840660721149,0.6641670140118063
212.5,320.0,0.0055000000000000005,1.55,20.0,20.0,20.0,0,0,0,0.0,0.0,,,6.259461847569836,3.163778380039643,0.0,0.0,9.424529880990976,0.6641670116824611
212.5,320.0,0.0055000000000000005,1.57,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,2906419.999139379,1469286.047195812,0.0,0.0,4375706.046409142,0.6642173784787232
212.5,320.0,0.0055000000000000005,1.57,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,2906515.889285603,1469334.522724075,0.0,0.0,4375850.41208363,0.6642173784687534
212.5,320.0,0.0055000000000000005,1.57,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,2906611.780654779,1469382.998687315,0.0,0.0,4375994.779416046,0.6642173784866012
212.5,320.0,0.0055000000000000005,1.57,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0104360377974648,0.005270128146359271,0.0,0.0,0.01578011824868501,0.6613409122161974
212.5,320.0,0.0055000000000000005,1.57,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,0.005481032582842407,0.002766766013861894,0.0,0.0,0.008321750901578235,0.6586393473761537
212.5,320.0,0.0055000000000000005,1.57,-20.0,0.0,20.0,1,0,0,0.0,0.0,,,0.002107826203960889,0.001063052524888911,0.0,0.0,0.003244831033725155,0.6495950581257375
212.5,320.0,0.0055000000000000005,1.57,-20.0,20.0,0.0,1,0,0,0.0,0.0,,,2907116.678574453,1469638.052742091,0.0,0.0,4376754.731390496,0.6642174069577943
212.5,320.0,0.0055000000000000005,1.57,-20.0,20.0,10.0,1,0,0,0.0,0.0,,,2907020.778778156,1469589.572472994,0.0,0.0,4376610.351325102,0.6642174069478222
212.5,320.0,0.0055000000000000005,1.57,-20.0,20.0,20.0,1,0,0,0.0,0.0,,,2906924.880204698,1469541.092638767,0.0,0.0,4376465.972917417,0.6642174069656708
212.5,320.0,0.0055000000000000005,1.57,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,2906423.685491371,1469287.910759359,0.0,0.0,4375711.596324682,0.6642173784790983
212.5,320.0,0.0055000000000000005,1.57,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,2906519.57558747,1469336.386204397,0.0,0.0,4375855.961865818,0.6642173784779152
212.5,320.0,0.0055000000000000005,1.57,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,2906615.467133231,1469384.862317204,0.0,0.0,4376000.329524387,0.6642173784866103
212.5,320.0,0.0055000000000000005,1.57,0.0,0.0,0.0,1,0,0,0.0,0.0,,,0.01021631171869295,0.005159109254212741,0.0,0.0,0.01544937327776663,0.6612767738219755
212.5,320.0,0.0055000000000000005,1.57,0.0,0.0,10.0,1,0,0,0.0,0.0,,,0.005322117017979942,0.00268648873290253,0.0,0.0,0.008082558055744824,0.6584693832415037
