m_phi,mA,alpha,beta,lambda6,lambda7,m12,sin_ba,tan_beta,positivity_ok,unitarity_ok,perturbativity_ok,width_h2_bb,width_h2_tautau,width_h2_WW,width_h2_ZZ,width_h2_gaga,total_width_h2,branching_ratio_h2_gaga
400.628,225.0,0.0101,1.580691896318,30.56612,10.0,-30.0,0.99999997910409,-101.05202703966292,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
350.0,300.0,0.0101,1.580691896318,30.56612,-50.0,10.4,0.99999997910409,-101.05202703966292,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
226.256,450.0,0.0401,1.575691896315,10.424589999999997,30.0,-30.0,0.999380388034366,-204.26469423299156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
425.942,150.0,0.0801,1.555691896303,30.56612,-10.0,10.4,0.995471480256045,66.20070524602721,0.0,0.0,0.0,0.0,0.0,0.181273681083862,0.08516075753471,3465.898559544765,1411946945.3395529,2.454694612e-06
132.44814,130.0,2.06e-05,-1.571342013,-22.0,-17.76866467,6.253319999999999,-0.999999839659971,1832.554848170972,0.0,0.0,0.0,0.0,0.0,5.90781e-10,8.0648e-11,111383902.21782172,127488480.1525665,0.873678171427941
213.27768,199.5403731,0.0002859,-1.571342013,-17.864335847,-22.0,-6.68667,-0.999999654232212,1832.554848170972,0.0,0.0,0.0,0.0,0.0,9.46716436e-07,3.66683934e-07,133041135.39754651,202000717.7858292,0.658617141839085
200.942,450.0,0.0701,1.565691896309,-50.0,-50.0,-9.8,0.997173479358679,195.90653995145553,0.0,0.0,0.0,0.0,0.0,0.005821782817291,0.00204593014838,2159.69427042968,3160.6870789406607,0.683298984204891
330.84792,205.8622252,2.06e-05,-1.571342013,-13.728671694,-9.30599401,1.939989999999998,-0.999999839659971,1832.554848170972,0.0,0.0,0.0,0.0,0.0,2.622345094e-06,1.186620197e-06,146056481.19674683,255925954.49394557,0.570698198569001
375.314,225.0,0.0001,1.5506918963,-50.0,10.0,10.4,0.999795897437542,49.7335782402837,0.0,0.0,0.0,0.0,0.0,0.005267546675405,0.002433523982299,107.818991470519,476.6923646573409,0.226181494532689
294.10722,205.8622252,2.06e-05,-1.571342013,-22.0,-9.30599401,-6.68667,-0.999999839659971,1832.554848170972,0.0,0.0,0.0,0.0,0.0,1.681266419e-06,7.43009155e-07,78216101.75294538,133134918.97787505,0.587495018988547
350.0,150.0,0.0501,1.570691896312,10.424589999999997,50.0,10.4,0.998740022259532,9575.74808262481,1.0,0.0,0.0,0.0,0.0,0.025302649828267,0.011562203604547,50154007114075.58,1.395618931347848e+19,3.593674891e-06
279.41094,155.2874084,-0.00051,-1.571342013,-17.864335847,-13.53732934,6.253319999999999,-0.999999999363247,1832.554848170972,0.0,0.0,0.0,0.0,0.0,5.465578e-09,2.386925e-09,900028853.1023737,1535158935.133957,0.586277311426284
375.314,375.0,0.0801,1.560691896306,10.424589999999997,-30.0,10.4,0.995934338285027,98.96311995964048,0.0,0.0,0.0,0.0,0.0,0.104725333556239,0.048381462276031,867.2185769773241,15192269.015845776,5.7082887097e-05
175.628,300.0,0.0701,1.5506918963,-50.0,30.0,10.4,0.995934338284487,49.7335782402837,0.0,0.0,0.0,0.0,0.0,0.003781588079726,0.000138455562285,11.373278833532831,15.507805703574212,0.733390593803451
175.0,255.0,0.0001,-1.57049633,1.0,-1.0,-6.0,-0.999999980000641,-3333.36884597585,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
327.512,225.0,0.0501,1.555691896303,-50.0,-50.0,-30.0,0.997874944192612,66.20070524602721,0.0,0.0,0.0,0.0,0.0,0.033440035555896,0.015103596266247,3831.99181012462,2311526.6299505145,0.001657775324962
316.304,400.0,0.0001,1.57069189633,10.28306,0.1,-27.8,0.999999979104093,9575.749733138446,1.0,0.0,0.0,0.0,0.0,2.89062603e-07,1.29695518e-07,359477.50104349665,616324.0963300242,0.583260500739868
227.97396,142.6437042,-0.00051,-1.571342013,-13.728671694,-9.30599401,6.253319999999999,-0.999999999363247,1832.554848170972,0.0,0.0,0.0,0.0,0.0,2.351047e-09,9.57813e-10,204057443.965822,324054053.9305129,0.629701870693394
400.628,300.0,0.0501,1.575691896315,30.56612,-30.0,-9.8,0.998978453706028,-204.26469423299156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
176.53698,130.0,0.0002859,-1.571896334,-13.728671694,-17.76866467,-6.68667,-0.999999039630763,909.0845878298701,0.0,0.0,0.0,0.0,0.0,9.31631408e-07,3.7399865e-08,21566625.073090818,30062755.58644753,0.717386834718943
310.99,350.0,0.0001,1.5706918963,-9.85847,0.1,0.800000000000004,0.999999979104086,9575.746982289491,1.0,0.0,0.0,0.0,0.0,2.71188871e-07,1.21267206e-07,601627.6196851825,1028502.627883261,0.584954868733179
316.15164,300.6900067,2.06e-05,-1.571896334,-13.728671694,-22.0,1.939989999999998,-0.999999372119812,909.0845878298701,0.0,0.0,0.0,0.0,0.0,8.670047585e-06,3.889676926e-06,5024674.717090392,8637931.854131758,0.581698814246486
183.88512,136.3218521,0.0002859,-1.571896334,-13.728671694,-9.30599401,6.253319999999999,-0.999999039630763,909.0845878298701,0.0,0.0,0.0,0.0,0.0,1.227032291e-06,1.86028838e-07,5472136.756113421,7798711.543867527,0.70167190122789
284.42,400.0,0.0001,1.57069189633,-9.85847,0.1,-16.799999999999997,0.999999979104093,9575.749733138446,1.0,0.0,0.0,0.0,0.0,1.9234086e-07,8.4356143e-08,250043.58231898217,417437.5740119092,0.598996347923028
235.3221,218.5059294,-0.0002447,-1.571896334,-17.864335847,-13.53732934,1.939989999999998,-0.999999634224815,909.0845878298701,0.0,0.0,0.0,0.0,0.0,1.549779378e-06,6.41313219e-07,2866338.87101213,4528410.353089084,0.632968005882426
257.36652,199.5403731,-0.0002447,-1.571342013,-13.728671694,-22.0,6.253319999999999,-0.999999954703653,1832.554848170972,0.0,0.0,0.0,0.0,0.0,2.79388919e-07,1.19365539e-07,283146728.09071624,463282978.4144148,0.611174468485299
257.85,450.0,0.0001,1.57069189633,10.28306,0.1,22.800000000000004,0.999999979104093,9575.749733138446,1.0,0.0,0.0,0.0,0.0,1.29881226e-07,5.552105e-08,107539.56743569164,174199.22802293836,0.617336647562703
316.15164,256.437042,0.0002859,-1.571342013,-13.728671694,-13.53732934,1.939989999999998,-0.999999654232212,1832.554848170972,0.0,0.0,0.0,0.0,0.0,4.774515355e-06,2.14200926e-06,68899865.18943751,118729263.22337873,0.580310728112651
175.628,150.0,0.0001,1.555691896303,-50.0,30.0,10.4,0.999884414873431,66.20070524602721,0.0,0.0,0.0,0.0,0.0,0.00010772179438,3.944025975e-06,800.2071909707886,1104.3692424185151,0.724583011039291
320.966,271.8084,-0.0005,-1.57138333,-7.858470000000001,-5.0,-10.0,-0.999999996215221,1703.5680153847707,0.0,0.0,0.0,0.0,0.0,5.5305564e-08,2.4884682e-08,5549577.471679177,9585688.718577577,0.578944052389663
150.314,225.0,0.0101,1.5506918963,-9.71694,50.0,10.4,0.999543880867568,49.7335782402837,0.0,0.0,0.0,0.0,0.0,1.0891666237e-05,1.304191346e-06,64.86276026550064,80.29456970095539,0.807810048762599
150.314,150.0,0.0501,1.565691896309,-50.0,-50.0,-9.8,0.998476622364467,195.90653995145553,0.0,0.0,0.0,0.0,0.0,3.6357310006e-05,4.353501846e-06,93631.83353531548,116644.7714540698,0.802709220208675
225.966,351.8084,0.0001,1.5706918963,-60.0,0.1,-40.0,0.999999979104086,9575.746982289491,1.0,0.0,0.0,0.0,0.0,7.4211415e-08,3.0081444e-08,206617.57469330612,319231.28482094983,0.647234730797746
302.198,225.0,0.0201,1.560691896306,-29.85847,-50.0,-30.0,0.999543880867749,98.96311995964048,0.0,0.0,0.0,0.0,0.0,0.005307113058553,0.002359183960961,13158.027992784177,525007.3909664985,0.025062557630972
213.27768,155.2874084,2.06e-05,-1.571896334,-13.728671694,-13.53732934,10.56665,-0.999999372119812,909.0845878298701,0.0,0.0,0.0,0.0,0.0,1.719143397e-06,6.65861751e-07,11036362.175705476,16905958.339864034,0.652809024714196
279.41094,269.0807462,0.0002859,-1.571896334,-22.0,-9.30599401,6.253319999999999,-0.999999039630763,909.0845878298701,0.0,0.0,0.0,0.0,0.0,8.243342764e-06,3.600029077e-06,958684.0151911858,1599233.1852317995,0.599464808537118
226.256,150.0,0.0801,1.575691896315,-50.0,30.0,10.4,0.99717347935913,-204.26469423299156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
375.314,225.0,0.0701,1.565691896309,-9.71694,30.0,-9.8,0.997173479358679,195.90653995145553,0.0,0.0,0.0,0.0,0.0,0.072852123304624,0.033656538830678,227432.9444353396,113753060.8638,0.001999356700455
259.082,150.0,-0.0005,-1.57087033,-7.858470000000001,-5.0,-10.0,-0.999999909263367,13512.92821409266,0.0,0.0,0.0,0.0,0.0,5.75088634e-07,2.46180272e-07,273077928401.4032,454938480758.98267,0.600252429616026
264.71466,186.8966689,2.06e-05,-1.571896334,-22.0,-9.30599401,1.939989999999998,-0.999999372119812,909.0845878298701,0.0,0.0,0.0,0.0,0.0,4.343062646e-06,1.870481466e-06,5004490.580136698,8285088.721088979,0.604035846640748
276.884,225.0,0.0901,1.555691896303,10.424589999999997,-30.0,-30.0,0.994471116186739,66.20070524602721,0.0,0.0,0.0,0.0,0.0,0.045655700387841,0.01989438208276,643.5017497925328,4377768.015615996,0.000146993113271
251.57,375.0,0.0301,1.560691896306,-50.0,-50.0,-30.0,0.999191910742699,98.96311995964048,0.0,0.0,0.0,0.0,0.0,0.004535812934925,0.001924298123428,616.6123898184545,376777.1130066024,0.001636544175675
327.512,225.0,0.0401,1.575691896315,30.56612,10.0,-30.0,0.999380388034366,-204.26469423299156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
300.338,180.4521,-0.0005,-1.57087033,-7.858470000000001,-5.0,-10.0,-0.999999909263367,13512.92821409266,0.0,0.0,0.0,0.0,0.0,1.031341752e-06,4.57864624e-07,176437115442.1483,303884970295.38025,0.580604941635149
183.88512,148.9655563,-0.0002447,-1.571342013,-13.728671694,-9.30599401,10.56665,-0.999999954703653,1832.554848170972,0.0,0.0,0.0,0.0,0.0,5.7873685e-08,8.774157e-09,56354545.02666348,79967169.4513584,0.704721017553863
323.49978,161.6092605,2.06e-05,-1.571896334,-22.0,-9.30599401,-6.68667,-0.999999372119812,909.0845878298701,0.0,0.0,0.0,0.0,0.0,9.448038338e-06,4.257494672e-06,159945290.643156,3444884928973.6064,4.6429791979e-05
231.28,300.0,0.0001,1.57069189633,-30.0,0.1,-21.2,0.999999979104093,9575.749733138446,1.0,0.0,0.0,0.0,0.0,8.2152393e-08,3.3721195e-08,436740.4877238378,682052.881448174,0.640332296223902
294.10722,180.5748168,-0.0002447,-1.571896334,-22.0,-13.53732934,-11.0,-0.999999634224815,909.0845878298701,0.0,0.0,0.0,0.0,0.0,3.835383324e-06,1.694987118e-06,23114690.09102833,39577235.107467085,0.584040042925264
286.75908,193.218521,-0.00051,-1.571342013,-17.864335847,-22.0,-6.68667,-0.999999999363247,1832.554848170972,0.0,0.0,0.0,0.0,0.0,6.051898e-09,2.659288e-09,562756623.4585216,953475761.8271497,0.590215971909038
183.88512,174.2529647,-0.0002447,-1.571896334,-17.864335847,-9.30599401,1.939989999999998,-0.999999634224815,909.0845878298701,0.0,0.0,0.0,0.0,0.0,4.67339102e-07,7.0852699e-08,1572987.2565578935,2220133.9512874847,0.708510067892839
316.15164,130.0,0.0002859,-1.571342013,-13.728671694,-22.0,10.56665,-0.999999654232212,1832.554848170972,0.0,0.0,0.0,0.0,0.0,4.774515355e-06,2.14200926e-06,14274218742.094007,4442087501856579.0,3.213403324e-06
400.628,225.0,0.0001,1.555691896303,30.56612,50.0,-30.0,0.999884414873431,66.20070524602721,0.0,0.0,0.0,0.0,0.0,0.003752312965422,0.001749373849232,13272.687594211931,30839.344747528532,0.430381634333382
251.57,450.0,0.0501,1.560691896306,-50.0,-10.0,10.4,0.998188260605818,98.96311995964048,0.0,0.0,0.0,0.0,0.0,0.010164205728995,0.004312118310666,11.366716137933352,75183.9662288569,0.000151185375128
146.256,300.0,0.0001,1.5706918963,-30.0,0.1,11.800000000000004,0.999999979104086,9575.746982289491,1.0,0.0,0.0,0.0,0.0,3.14237e-10,4.1398e-11,97250.84900426945,117975.52471909107,0.824330718052166
375.314,300.0,0.0501,1.580691896318,-50.0,-30.0,-9.8,0.999191910743181,-101.05202703966292,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
325.0,130.0,0.0001,-1.57009633,5.0,1.0,10.0,-0.999999820001928,-1428.5777362967215,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
350.0,355.0,0.0001,-1.57009633,3.0,-1.0,6.0,-0.999999820001928,-1428.5777362967215,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
226.256,150.0,0.0201,1.575691896315,10.424589999999997,-50.0,10.4,0.999884414873613,-204.26469423299156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
316.15164,262.7588941,2.06e-05,-1.571342013,-17.864335847,-22.0,-11.0,-0.999999839659971,1832.554848170972,0.0,0.0,0.0,0.0,0.0,2.214046613e-06,9.93296281e-07,160670772.28042516,276738281.83015054,0.580587446080328
175.628,150.0,0.0301,1.575691896315,-29.85847,-10.0,-30.0,0.999682385156714,-204.26469423299156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
400.628,300.0,0.0801,1.580691896318,-9.71694,-30.0,10.4,0.997536680959007,-101.05202703966292,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
300.338,271.8084,-0.0005,-1.57087033,-7.858470000000001,-5.0,-10.0,-0.999999909263367,13512.92821409266,0.0,0.0,0.0,0.0,0.0,1.031341752e-06,4.57864624e-07,16929730907.878656,28783988390.454376,0.588164874103863
350.0,450.0,0.0801,1.555691896303,10.424589999999997,-50.0,-9.8,0.995471480256045,66.20070524602721,0.0,0.0,0.0,0.0,0.0,0.090792215392361,0.041488068920554,166.4782556045108,10538908.26311049,1.5796537122e-05
250.01838,130.0,-0.0002447,-1.571342013,-17.864335847,-22.0,-11.0,-0.999999954703653,1832.554848170972,0.0,0.0,0.0,0.0,0.0,2.47902182e-07,1.0496036e-07,5788701307.907527,9711748577.545286,0.596051397097706
251.57,300.0,0.0001,1.560691896306,-29.85847,50.0,-30.0,0.999947935250995,98.96311995964048,0.0,0.0,0.0,0.0,0.0,0.000292350462266,0.000124028361397,1629.8608478541169,4190.415332393831,0.388949714663018
286.75908,193.218521,2.06e-05,-1.571896334,-22.0,-17.76866467,10.56665,-0.999999372119812,909.0845878298701,0.0,0.0,0.0,0.0,0.0,5.967569679e-06,2.622233252e-06,22228571.82996681,37662547.50967236,0.590203618707899
250.0,305.0,0.0001,-1.57009633,5.0,1.0,-10.0,-0.999999820001928,-1428.5777362967215,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
350.0,300.0,0.0801,1.5506918963,-9.71694,-50.0,-9.8,0.994983735491875,49.7335782402837,0.0,0.0,0.0,0.0,0.0,0.100546419730728,0.045945313411247,343.9312234056338,4112920.895305904,8.3622134284e-05
375.314,225.0,0.0001,1.560691896306,-50.0,-30.0,10.4,0.999947935250995,98.96311995964048,0.0,0.0,0.0,0.0,0.0,0.001343806480456,0.000620817526502,14819.367882951083,29064.991016650263,0.509870031422394
425.942,450.0,0.0201,1.570691896312,-9.71694,-30.0,10.4,0.999795897437785,9575.74808262481,0.0,0.0,0.0,0.0,0.0,0.00818779751802,0.00384655419952,52318917728.54376,3344487875955.945,0.015643327070991
323.49978,256.437042,2.06e-05,-1.571896334,-22.0,-13.53732934,-11.0,-0.999999372119812,909.0845878298701,0.0,0.0,0.0,0.0,0.0,9.448038338e-06,4.257494672e-06,4592888.401896274,7956175.648975322,0.5772733791376
400.628,225.0,0.0201,1.560691896306,10.424589999999997,50.0,-9.8,0.999543880867749,98.96311995964048,0.0,0.0,0.0,0.0,0.0,0.014804762129881,0.006902159801908,66165.04413870325,647604.0808922008,0.102168973437518
272.0628,250.1151899,2.06e-05,-1.571342013,-22.0,-13.53732934,-11.0,-0.999999839659971,1832.554848170972,0.0,0.0,0.0,0.0,0.0,1.238086823e-06,5.37110255e-07,42950101.94387805,71151601.3446987,0.603642098451213
279.41094,256.437042,-0.00051,-1.571342013,-17.864335847,-17.76866467,6.253319999999999,-0.999999999363247,1832.554848170972,0.0,0.0,0.0,0.0,0.0,5.465578e-09,2.386925e-09,72647364.56720401,121245820.3726613,0.599174176428639
316.15164,148.9655563,-0.0002447,-1.571342013,-17.864335847,-13.53732934,6.253319999999999,-0.999999954703653,1832.554848170972,0.0,0.0,0.0,0.0,0.0,6.25472199e-07,2.80608008e-07,5626893585.427307,989029195908897.9,5.68930989e-06
269.396,241.3563,-0.0005,-1.57087033,-7.858470000000001,-5.0,-10.0,-0.999999909263367,13512.92821409266,0.0,0.0,0.0,0.0,0.0,6.73546109e-07,2.91452788e-07,19824724623.504967,32764815959.154152,0.605061375843503
175.628,300.0,0.0201,1.580691896318,10.424589999999997,-30.0,-30.0,0.999947935251117,-101.05202703966292,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
327.512,300.0,0.0401,1.565691896309,10.424589999999997,-10.0,-9.8,0.998978453705757,195.90653995145553,0.0,0.0,0.0,0.0,0.0,0.01608400709932,0.007264536222323,2573.864714826792,1642802.914406134,0.001566751977523
226.256,225.0,0.0601,1.580691896318,10.424589999999997,-30.0,-30.0,0.998740022259833,-101.05202703966292,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
323.49978,313.3337109,-0.0002447,-1.571342013,-22.0,-17.76866467,-11.0,-0.999999954703653,1832.554848170972,0.0,0.0,0.0,0.0,0.0,6.81597795e-07,3.07143015e-07,48529285.25357708,83801470.19562171,0.579098256155804
375.314,375.0,0.0801,1.555691896303,10.424589999999997,-30.0,-30.0,0.995471480256045,66.20070524602721,0.0,0.0,0.0,0.0,0.0,0.116620809843875,0.053876985830096,173.27523464077208,3768138.1130501567,4.5984310936e-05
226.256,450.0,0.0801,1.5506918963,-29.85847,-50.0,-9.8,0.994983735491875,49.7335782402837,0.0,0.0,0.0,0.0,0.0,0.017871153834261,0.007249499685663,12.935519964219932,19.998316868883663,0.646830433232455
275.0,130.0,0.0001,-1.57049633,3.0,-1.0,10.0,-0.999999980000641,-3333.36884597585,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
276.884,300.0,0.0901,1.565691896309,-29.85847,-50.0,-9.8,0.995471480256616,195.90653995145553,0.0,0.0,0.0,0.0,0.0,0.037413779755889,0.016302981299178,34590.5144394721,627597241.3041683,5.5115784715e-05
276.884,375.0,0.0801,1.565691896309,10.424589999999997,-10.0,-9.8,0.996372298007394,195.90653995145553,0.0,0.0,0.0,0.0,0.0,0.029984922670981,0.013065871364824,515.5817196039291,16138890.841983281,3.1946539862e-05
425.942,300.0,0.0401,1.575691896315,10.424589999999997,10.0,-30.0,0.999380388034366,-204.26469423299156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
150.314,300.0,0.0101,1.5506918963,30.56612,50.0,-9.8,0.999543880867568,49.7335782402837,0.0,0.0,0.0,0.0,0.0,1.0891666237e-05,1.304191346e-06,19.397105951164196,23.96421001034456,0.809419794885419
207.512,150.0,-0.0005,-1.57087033,-7.858470000000001,-5.0,-10.0,-0.999999909263367,13512.92821409266,0.0,0.0,0.0,0.0,0.0,2.18599012e-07,8.1786914e-08,78680403322.6846,119144580101.91351,0.660377528338958
210.024,450.0,0.0001,1.57069189633,10.28306,0.1,0.800000000000004,0.999999979104093,9575.749733138446,1.0,0.0,0.0,0.0,0.0,5.3273573e-08,2.0268241e-08,57072.14661169586,85301.7731357863,0.669061667930941
350.0,150.0,0.0401,1.565691896309,10.424589999999997,-10.0,10.4,0.998978453705757,195.90653995145553,0.0,0.0,0.0,0.0,0.0,0.020516958894048,0.009375352291581,350234.8616421284,97457645990.48265,3.593713537e-06
248.768,180.4521,-0.0005,-1.57087033,-7.858470000000001,-5.0,-10.0,-0.999999909263367,13512.92821409266,0.0,0.0,0.0,0.0,0.0,4.86334398e-07,2.05569062e-07,64349773400.72575,104412876967.81752,0.61630112366849
300.0,205.0,0.0001,-1.57089633,-1.0,1.0,10.0,-0.999999979999359,9999.679466593587,1.0,0.0,0.0,0.0,0.0,2.26354974e-07,1.00466234e-07,905163534.708971,1549105338.917456,0.584313740304785
150.0,155.0,0.0001,-1.57009633,5.0,5.0,-10.0,-0.999999820001928,-1428.5777362967215,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
276.884,375.0,0.0701,1.570691896312,-9.71694,30.0,-30.0,0.997536680958586,9575.74808262481,1.0,0.0,0.0,0.0,0.0,0.020372541937734,0.00887729527293,26617500072.826214,384099814040804.25,6.9298393542e-05
301.45536,161.6092605,-0.0002447,-1.571342013,-17.864335847,-9.30599401,6.253319999999999,-0.999999954703653,1832.554848170972,0.0,0.0,0.0,0.0,0.0,5.22223871e-07,2.32024655e-07,574202045.7857844,999744742.2115399,0.574348652752691
327.512,300.0,0.0201,1.565691896309,30.56612,30.0,10.4,0.999682385156563,195.90653995145553,0.0,0.0,0.0,0.0,0.0,0.005002532306224,0.002259454184364,23307.694576556874,1471246.088956536,0.01584214547893
264.71466,148.9655563,0.0002859,-1.571342013,-13.728671694,-22.0,10.56665,-0.999999654232212,1832.554848170972,0.0,0.0,0.0,0.0,0.0,2.391684601e-06,1.030056916e-06,2235213426.6967587,3756645260.509256,0.595002527971925
302.198,225.0,0.0101,1.565691896309,-9.71694,50.0,-30.0,0.999884414873522,195.90653995145553,0.0,0.0,0.0,0.0,0.0,0.001345104294696,0.000597942505248,202585.86558640416,842688.3812292548,0.240404246811717
286.75908,275.4025983,2.06e-05,-1.571342013,-22.0,-9.30599401,6.253319999999999,-0.999999839659971,1832.554848170972,0.0,0.0,0.0,0.0,0.0,1.523922136e-06,6.69632617e-07,15630031.515409788,26247449.871933375,0.595487622289856
276.884,450.0,0.0201,1.580691896318,-29.85847,-10.0,10.4,0.999947935251117,-101.05202703966292,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
350.0,150.0,0.0501,1.570691896312,-50.0,50.0,-30.0,0.998740022259532,9575.74808262481,1.0,0.0,0.0,0.0,0.0,0.025302649688969,0.011562203537978,50156682266578.6,1.395693400918364e+19,3.593674817e-06
175.628,450.0,0.0501,1.565691896309,-9.71694,30.0,10.4,0.998476622364467,195.90653995145553,0.0,0.0,0.0,0.0,0.0,0.001418741844624,5.1944499425e-05,514.0721423206518,699.5429295277982,0.734868612949398
321.618,450.0,0.0001,1.5706918963,-30.0,0.1,-5.799999999999997,0.999999979104086,9575.746982289491,1.0,0.0,0.0,0.0,0.0,3.07666488e-07,1.38487884e-07,224778.9377192406,386558.251016418,0.581487879584011
350.0,225.0,0.0901,1.5506918963,-29.85847,10.0,10.4,0.993933635154863,49.7335782402837,0.0,0.0,0.0,0.0,0.0,0.121530713680365,0.055534217370351,70.00210675683044,242148.5939202512,0.00028908739722
276.884,150.0,0.0401,1.570691896312,-29.85847,50.0,-9.8,0.99919191074294,9575.74808262481,1.0,0.0,0.0,0.0,0.0,0.006688729195607,0.002914600654992,11950015663250.318,135777425905353.48,0.088011800073308
207.512,180.4521,-0.00025,-1.57189633,-7.858470000000001,-5.0,-10.0,-0.999999638747297,909.0878935851323,0.0,0.0,0.0,0.0,0.0,8.70315234e-07,3.25620858e-07,610016.8474428592,916822.6127932494,0.665359731458132
125.0,180.0,0.0001,-1.57009633,1.0,-1.0,-2.0,-0.999999820001928,-1428.5777362967215,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
286.75908,148.9655563,-0.0002447,-1.571896334,-13.728671694,-9.30599401,10.56665,-0.999999634224815,909.0845878298701,0.0,0.0,0.0,0.0,0.0,3.476442211e-06,1.527597139e-06,55452526.66241175,96093735.8400824,0.577067029163013
276.884,150.0,0.0301,1.565691896309,30.56612,-10.0,-9.8,0.999380388034154,195.90653995145553,0.0,0.0,0.0,0.0,0.0,0.005129145496313,0.002235015110816,83565.91894998479,617858.1001622633,0.135250988743271
350.0,300.0,0.0001,1.5506918963,-29.85847,-30.0,-30.0,0.999795897437542,49.7335782402837,0.0,0.0,0.0,0.0,0.0,0.004100916748762,0.001873939477904,124.65234404434374,2706.6303392503605,0.046054439809046
251.57,150.0,0.0401,1.580691896318,-29.85847,-30.0,-30.0,0.999543880868112,-101.05202703966292,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
279.71000000000004,180.4521,-0.00025,-1.57189633,-7.858470000000001,-5.0,-10.0,-0.999999638747297,909.0878935851323,0.0,0.0,0.0,0.0,0.0,3.113937189e-06,1.360270361e-06,2369282.342182111,3997554.7218930367,0.592682904178017
302.198,150.0,0.0501,1.560691896306,10.424589999999997,-10.0,10.4,0.998188260605818,98.96311995964048,0.0,0.0,0.0,0.0,0.0,0.021065959341337,0.009364502480356,27483.666363657063,1712704272.4718428,1.604694214e-05
302.198,150.0,0.0801,1.560691896306,-29.85847,30.0,-9.8,0.995934338285027,98.96311995964048,0.0,0.0,0.0,0.0,0.0,0.047220067206304,0.020990852080888,248231.09802051113,15480612501.655596,1.6034966187e-05
251.57,450.0,0.0101,1.580691896318,10.424589999999997,-10.0,-9.8,0.99999997910409,-101.05202703966292,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
167.512,450.0,0.0001,1.5706918963,-30.0,0.1,25.000000000000007,0.999999979104086,9575.746982289491,1.0,0.0,0.0,0.0,0.0,1.1942605e-08,2.82764e-10,27849.830017841392,36834.938276286535,0.756071038016927
320.966,150.0,-0.00025,-1.57189633,-7.858470000000001,-5.0,-10.0,-0.999999638747297,909.0878935851323,0.0,0.0,0.0,0.0,0.0,5.278850276e-06,2.375213257e-06,45617778.53278204,8539716024304.547,5.341837879e-06
320.966,302.2605,-0.00025,-1.57189633,-7.858470000000001,-5.0,-10.0,-0.999999638747297,909.0878935851323,0.0,0.0,0.0,0.0,0.0,5.278850276e-06,2.375213257e-06,267638.26756073174,461588.9366446699,0.579819502404493
191.23326,148.9655563,-0.00051,-1.571896334,-13.728671694,-13.53732934,1.939989999999998,-0.999999825945754,909.0845878298701,0.0,0.0,0.0,0.0,0.0,2.78267444e-07,7.8973588e-08,8521566.183068596,12365024.27570736,0.689166959405836
175.628,225.0,0.0501,1.570691896312,-50.0,10.0,10.4,0.998740022259532,9575.74808262481,1.0,0.0,0.0,0.0,0.0,0.001173588681614,4.2968688809e-05,5950324240.072495,8135777517.428344,0.73137745314763
140.942,402.2605,0.0001,1.57069189633,20.56612,0.1,20.462599999999995,0.999999979104093,9575.749733138446,1.0,0.0,0.0,0.0,0.0,1.80808e-10,2.5105e-11,25930.29276955546,30659.03144500703,0.84576359876425
250.0,330.0,0.0001,-1.57049633,1.0,-5.0,-10.0,-0.999999980000641,-3333.36884597585,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0
200.942,450.0,0.0001,1.555691896303,-29.85847,-50.0,-30.0,0.999884414873431,66.20070524602721,0.0,0.0,0.0,0.0,0.0,0.000238393767467,8.3777944205e-05,28.304202470204743,41.423399631646525,0.683290186751861
200.942,450.0,0.0401,1.5506918963,-50.0,-10.0,10.4,0.998188260605457,49.7335782402837,0.0,0.0,0.0,0.0,0.0,0.003733534588746,0.001312063884006,0.357162539093219,0.52806450205114,0.676361576485271
