lambda1,lambda2,lambda3,lambda4,lambda5,m12_squared,beta,tan_beta,positivity_ok,unitarity_ok,perturbativity_ok,width_h2_bb,width_h2_tautau,width_h2_WW,width_h2_ZZ,width_hgaga,total_width_h2,branching_ratio_hgaga
10.000000,0.000000,29.734518,-10.265482,10.000000,0.020000,0.040000,0.040021,true,false,false,0.000000,0.000000,144.487921,70.846562,0.003368,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.020000,0.060000,0.060072,true,false,false,0.000000,0.000000,146.820521,72.009154,0.003301,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.020000,0.080000,0.080171,true,false,false,0.000000,0.000000,150.058214,73.622091,0.003218,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.020000,0.100000,0.100335,true,false,false,0.000000,0.000000,154.166452,75.667692,0.003124,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.040000,0.020000,0.020003,true,false,false,0.000000,0.000000,143.081559,70.145353,0.003411,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.040000,0.040000,0.040021,true,false,false,0.000000,0.000000,144.487921,70.846562,0.003368,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.040000,0.060000,0.060072,true,false,false,0.000000,0.000000,146.820520,72.009154,0.003301,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.040000,0.080000,0.080171,true,false,false,0.000000,0.000000,150.058214,73.622090,0.003218,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.040000,0.100000,0.100335,true,false,false,0.000000,0.000000,154.166451,75.667692,0.003124,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.060000,0.020000,0.020003,true,false,false,0.000000,0.000000,143.081559,70.145353,0.003411,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.060000,0.040000,0.040021,true,false,false,0.000000,0.000000,144.487920,70.846562,0.003368,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.060000,0.060000,0.060072,true,false,false,0.000000,0.000000,146.820520,72.009153,0.003301,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.060000,0.080000,0.080171,true,false,false,0.000000,0.000000,150.058214,73.622090,0.003218,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.060000,0.100000,0.100335,true,false,false,0.000000,0.000000,154.166451,75.667692,0.003124,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.080000,0.020000,0.020003,true,false,false,0.000000,0.000000,143.081558,70.145353,0.003411,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.080000,0.040000,0.040021,true,false,false,0.000000,0.000000,144.487920,70.846562,0.003368,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.080000,0.060000,0.060072,true,false,false,0.000000,0.000000,146.820520,72.009153,0.003301,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.080000,0.080000,0.080171,true,false,false,0.000000,0.000000,150.058213,73.622090,0.003218,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.080000,0.100000,0.100335,true,false,false,0.000000,0.000000,154.166450,75.667692,0.003124,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.100000,0.020000,0.020003,true,false,false,0.000000,0.000000,143.081558,70.145353,0.003411,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.100000,0.040000,0.040021,true,false,false,0.000000,0.000000,144.487920,70.846562,0.003368,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.100000,0.060000,0.060072,true,false,false,0.000000,0.000000,146.820519,72.009153,0.003301,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.100000,0.080000,0.080171,true,false,false,0.000000,0.000000,150.058213,73.622090,0.003218,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,10.000000,0.100000,0.100000,0.100335,true,false,false,0.000000,0.000000,154.166450,75.667692,0.003124,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,15.000000,0.000000,0.020000,0.020003,true,false,false,0.000000,0.000000,143.241786,70.225550,0.002241,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,15.000000,0.000000,0.040000,0.040021,true,false,false,0.000000,0.000000,145.129107,71.167329,0.002127,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,15.000000,0.000000,0.060000,0.060072,true,false,false,0.000000,0.000000,148.261550,72.729560,0.001971,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,15.000000,0.000000,0.080000,0.080171,true,false,false,0.000000,0.000000,152.609000,74.896320,0.001800,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,15.000000,0.000000,0.100000,0.100335,true,false,false,0.000000,0.000000,158.118541,77.640494,0.001633,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,15.000000,0.020000,0.020000,0.020003,true,false,false,0.000000,0.000000,143.241786,70.225550,0.002241,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,15.000000,0.020000,0.040000,0.040021,true,false,false,0.000000,0.000000,145.129106,71.167329,0.002127,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,15.000000,0.020000,0.060000,0.060072,true,false,false,0.000000,0.000000,148.261550,72.729560,0.001971,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,15.000000,0.020000,0.080000,0.080171,true,false,false,0.000000,0.000000,152.608999,74.896320,0.001800,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,15.000000,0.020000,0.100000,0.100335,true,false,false,0.000000,0.000000,158.118540,77.640494,0.001633,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,15.000000,0.040000,0.020000,0.020003,true,false,false,0.000000,0.000000,143.241786,70.225550,0.002241,-nan,0.000000
10.000000,0.000000,29.734518,-10.265482,15.000000,0.040000,0.040000,0.040021,true,false,false,0.000000,0.000000,145.129106,71.167329,0.002127,-nan,0.000000
