Unnamed: 0,m_phi,mA,alpha,beta,lambda6,lambda7,m12,positivity_ok,unitarity_ok,perturbativity_ok,w_h2_bb,w_h2_tautau,w_h2_WW,w_h2_ZZ,w_h2_gaga,w_h2_Zga,w_h2_gg,w_h2_hh,w_total_h2,branching_ratio_h2_gaga
12642,395,410.0,0.35,0.5,0.7092,0.2819,-1.0,1,1,1,0.0,0.0,0.0001590091309195,7.029240969616307,0.0001590091309195,0.0006141312469306,0.0,3.588849757291276,25.7246915487603,6.181187075387291e-06
12643,395,410.0,0.35,0.5,0.7092,0.2819,-0.565727,1,1,1,0.0,0.0,0.000159009188839,7.029240969616307,0.000159009188839,0.0006141312899984,0.0,3.588759833832419,25.72460162540244,6.181210933972905e-06
12644,395,410.0,0.35,0.5,0.7092,0.2819,-0.131454,1,1,1,0.0,0.0,0.0001590092467586,7.029240969616303,0.0001590092467586,0.0006141313330662,0.0,3.588669911500145,25.72451170317113,6.181234792456947e-06
12645,395,410.0,0.35,0.5,0.7092,0.2819,0.302819,1,1,1,0.0,0.0,0.0001590093046782,7.029240969616307,0.0001590093046782,0.000614131376134,0.0,3.58857999029447,25.72442178206646,6.181258650839403e-06
12646,395,410.0,0.35,0.5,0.7092,0.2819,0.737092,1,1,1,0.0,0.0,0.0001590093625979,7.029240969616314,0.0001590093625979,0.0006141314192019,0.0,3.588490070215382,25.72433186208838,6.181282509120271e-06
12647,395,410.0,0.35,0.5,0.7092,0.2819,1.171365,1,1,1,0.0,0.0,0.0001590094205176,7.029240969616303,0.0001590094205176,0.0006141314622698,0.0,3.58840015126289,25.72424194323684,6.181306367299558e-06
12648,395,410.0,0.35,0.674533,-1.0,-0.1454,-1.0,1,1,1,0.0,0.0,0.0001448973949417,6.458774071621973,0.0001448973949417,0.000563393659841,0.0,10.16614495492876,30.50552254117544,4.749874215273412e-06
12649,395,410.0,0.35,0.674533,-1.0,-0.1454,-0.565727,1,1,1,0.0,0.0,0.0001448974408119,6.458774071621973,0.0001448974408119,0.0005633936939015,0.0,10.16605027034796,30.50542785667457,4.749890461877696e-06
12650,395,410.0,0.35,0.674533,-1.0,-0.1454,-0.131454,1,1,1,0.0,0.0,0.0001448974866821,6.458774071621973,0.0001448974866821,0.000563393727962,0.0,10.16595558620809,30.50533317261463,4.749906708515582e-06
12651,395,410.0,0.35,0.674533,-1.0,-0.1454,0.302819,1,1,1,0.0,0.0,0.0001448975325523,6.45877407162197,0.0001448975325523,0.0005633937620226,0.0,10.16586090250914,30.50523848899559,4.749922955187074e-06
12652,395,410.0,0.35,0.674533,-1.0,-0.1454,0.737092,1,1,1,0.0,0.0,0.0001448975784226,6.45877407162197,0.0001448975784226,0.0005633937960832,0.0,10.16576621925115,30.50514380581753,4.749939201892163e-06
12653,395,410.0,0.35,0.674533,-1.0,-0.1454,1.171365,1,1,1,0.0,0.0,0.0001448976242929,6.458774071621973,0.0001448976242929,0.0005633938301438,0.0,10.16567153643409,30.50504912308042,4.749955448630851e-06
12654,395,410.0,0.35,0.674533,-0.5727,-0.5727,-1.0,1,1,1,0.0,0.0,0.0001454105876613,6.458774071621973,0.0001454105876613,0.0005637748429228,0.0,5.519845234168761,25.85922371479124,5.623161362657342e-06
12655,395,410.0,0.35,0.674533,-0.5727,-0.5727,-0.565727,1,1,1,0.0,0.0,0.0001454106340082,6.458774071621979,0.0001454106340082,0.0005637748773581,0.0,5.519775464895162,25.85915394559843,5.623178326488293e-06
12656,395,410.0,0.35,0.674533,-0.5727,-0.5727,-0.131454,1,1,1,0.0,0.0,0.0001454106803551,6.458774071621973,0.0001454106803551,0.0005637749117935,0.0,5.519705696062518,25.85908417684656,5.623195290316553e-06
12657,395,410.0,0.35,0.674533,-0.5727,-0.5727,0.302819,1,1,1,0.0,0.0,0.0001454107267021,6.458774071621973,0.0001454107267021,0.0005637749462289,0.0,5.519635927670794,25.85901440853562,5.623212254142128e-06
12658,395,410.0,0.35,0.674533,-0.5727,-0.5727,0.737092,1,1,1,0.0,0.0,0.0001454107730491,6.458774071621973,0.0001454107730491,0.0005637749806644,0.0,5.51956615972002,25.85894464066563,5.623229217965007e-06
12659,395,410.0,0.35,0.674533,-0.5727,-0.5727,1.171365,1,1,1,0.0,0.0,0.0001454108193961,6.458774071621973,0.0001454108193961,0.0005637750150999,0.0,5.519496392210156,25.85887487323654,5.623246181785202e-06
12660,395,410.0,0.35,0.674533,-0.5727,-0.1454,-1.0,1,1,1,0.0,0.0,0.0001452097902442,6.45877407162197,0.0001452097902442,0.0005636256695568,0.0,7.164621987843264,27.50400011849495,5.27958804605176e-06
12661,395,410.0,0.35,0.674533,-0.5727,-0.1454,-0.565727,1,1,1,0.0,0.0,0.0001452098364051,6.458774071621973,0.0001452098364051,0.000563625703846,0.0,7.164542500577297,27.50392063130944,5.279604982565611e-06
12662,395,410.0,0.35,0.674533,-0.5727,-0.1454,-0.131454,1,1,1,0.0,0.0,0.0001452098825661,6.458774071621973,0.0001452098825661,0.0005636257381352,0.0,7.164463013752262,27.50384114456486,5.279621919094265e-06
12663,395,410.0,0.35,0.674533,-0.5727,-0.1454,0.302819,1,1,1,0.0,0.0,0.0001452099287271,6.458774071621973,0.0001452099287271,0.0005636257724244,0.0,7.164383527368173,27.50376165826122,5.279638855637734e-06
12664,395,410.0,0.35,0.674533,-0.5727,-0.1454,0.737092,1,1,1,0.0,0.0,0.0001452099748882,6.458774071621973,0.0001452099748882,0.0005636258067136,0.0,7.16430404142501,27.5036821723985,5.279655792196009e-06
12665,395,410.0,0.35,0.674533,-0.5727,-0.1454,1.171365,1,1,1,0.0,0.0,0.0001452100210493,6.458774071621973,0.0001452100210493,0.0005636258410029,0.0,7.164224555922791,27.50360268697674,5.27967272876909e-06
12666,395,410.0,0.35,0.674533,-0.5727,0.2819,-1.0,1,1,1,0.0,0.0,0.0001450098000672,6.458774071621973,0.0001450098000672,0.0005634771309387,0.0,9.023578713524468,29.36295649564737,4.938528587499383e-06
12667,395,410.0,0.35,0.674533,-0.5727,0.2819,-0.565727,1,1,1,0.0,0.0,0.0001450098460422,6.458774071621979,0.0001450098460422,0.0005634771650817,0.0,9.023489508266112,29.36286729046914,4.938545156634391e-06
12668,395,410.0,0.35,0.674533,-0.5727,0.2819,-0.131454,1,1,1,0.0,0.0,0.0001450098920172,6.458774071621973,0.0001450098920172,0.0005634771992246,0.0,9.02340030344872,29.36277808573186,4.93856172579737e-06
12669,395,410.0,0.35,0.674533,-0.5727,0.2819,0.302819,1,1,1,0.0,0.0,0.0001450099379923,6.458774071621973,0.0001450099379923,0.0005634772333676,0.0,9.023311099072226,29.36268888143548,4.938578294988331e-06
12670,395,410.0,0.35,0.674533,-0.5727,0.2819,0.737092,1,1,1,0.0,0.0,0.0001450099839674,6.458774071621973,0.0001450099839674,0.0005634772675107,0.0,9.023221895136713,29.36259967758009,4.938594864207249e-06
12671,395,410.0,0.35,0.674533,-0.5727,0.2819,1.171365,1,1,1,0.0,0.0,0.0001450100299426,6.458774071621973,0.0001450100299426,0.0005634773016537,0.0,9.023132691642116,29.36251047416561,4.938611433454147e-06
12672,395,410.0,0.35,0.674533,-0.1454,-0.5727,-1.0,1,1,1,0.0,0.0,0.000145726219517,6.458774071621973,0.000145726219517,0.0005640093976001,0.0,3.377056659651805,23.71643569046082,6.144524473196416e-06
12673,395,410.0,0.35,0.674533,-0.1454,-0.5727,-0.565727,1,1,1,0.0,0.0,0.0001457262661547,6.458774071621979,0.0001457262661547,0.0005640094322641,0.0,3.377002087693044,23.71638111858337,6.144540578348122e-06
12674,395,410.0,0.35,0.674533,-0.1454,-0.5727,-0.131454,1,1,1,0.0,0.0,0.0001457263127924,6.458774071621973,0.0001457263127924,0.0005640094669282,0.0,3.376947516175229,23.71632654714684,6.144556683461514e-06
12675,395,410.0,0.35,0.674533,-0.1454,-0.5727,0.302819,1,1,1,0.0,0.0,0.0001457263594301,6.458774071621973,0.0001457263594301,0.0005640095015923,0.0,3.376892945098354,23.71627197615127,6.144572788536582e-06
12676,395,410.0,0.35,0.674533,-0.1454,-0.5727,0.737092,1,1,1,0.0,0.0,0.0001457264060679,6.45877407162197,0.0001457264060679,0.0005640095362564,0.0,3.376838374462416,23.71621740559662,6.144588893573329e-06
12677,395,410.0,0.35,0.674533,-0.1454,-0.5727,1.171365,1,1,1,0.0,0.0,0.0001457264527058,6.458774071621973,0.0001457264527058,0.0005640095709205,0.0,3.376783804267404,23.71616283548292,6.144604998571762e-06
12678,395,410.0,0.35,0.674533,-0.1454,-0.1454,-1.0,1,1,1,0.0,0.0,0.0001455241597113,6.458774071621973,0.0001455241597113,0.0005638592315947,0.0,4.686891756498841,25.02627043508204,5.814856036531545e-06
12679,395,410.0,0.35,0.674533,-0.1454,-0.1454,-0.565727,1,1,1,0.0,0.0,0.000145524206163,6.458774071621973,0.000145524206163,0.0005638592661125,0.0,4.686827466547713,25.02620614521188,5.814872830450201e-06
12680,395,410.0,0.35,0.674533,-0.1454,-0.1454,-0.131454,1,1,1,0.0,0.0,0.0001455242526148,6.458774071621973,0.0001455242526148,0.0005638593006304,0.0,4.686763177037526,25.02614185578267,5.814889624354397e-06
12681,395,410.0,0.35,0.674533,-0.1454,-0.1454,0.302819,1,1,1,0.0,0.0,0.0001455242990666,6.458774071621973,0.0001455242990666,0.0005638593351483,0.0,4.686698887968268,25.02607756679438,5.81490641824414e-06
12682,395,410.0,0.35,0.674533,-0.1454,-0.1454,0.737092,1,1,1,0.0,0.0,0.0001455243455184,6.458774071621973,0.0001455243455184,0.0005638593696662,0.0,4.686634599339946,25.02601327824702,5.814923212119421e-06
12683,395,410.0,0.35,0.674533,-0.1454,-0.1454,1.171365,1,1,1,0.0,0.0,0.0001455243919703,6.458774071621973,0.0001455243919703,0.0005638594041841,0.0,4.686570311152567,25.02594899014062,5.81494000598024e-06
12684,395,410.0,0.35,0.674533,-0.1454,0.2819,-1.0,1,1,1,0.0,0.0,0.0001453229071457,6.458774071621979,0.0001453229071457,0.0005637097003372,0.0,6.210906825352565,26.55028515315195,5.473497038072115e-06
12685,395,410.0,0.35,0.674533,-0.1454,0.2819,-0.565727,1,1,1,0.0,0.0,0.0001453229534115,6.458774071621979,0.0001453229534115,0.0005637097347088,0.0,6.210832817409053,26.55021114528908,5.473514037846536e-06
12686,395,410.0,0.35,0.674533,-0.1454,0.2819,-0.131454,1,1,1,0.0,0.0,0.0001453229996773,6.458774071621973,0.0001453229996773,0.0005637097690804,0.0,6.21075880990649,26.55013713786714,5.473531037626443e-06
12687,395,410.0,0.35,0.674533,-0.1454,0.2819,0.302819,1,1,1,0.0,0.0,0.0001453230459432,6.458774071621973,0.0001453230459432,0.0005637098034521,0.0,6.210684802844864,26.55006313088615,5.473548037411829e-06
12688,395,410.0,0.35,0.674533,-0.1454,0.2819,0.737092,1,1,1,0.0,0.0,0.0001453230922091,6.45877407162197,0.0001453230922091,0.0005637098378238,0.0,6.210610796224168,26.54998912434608,5.473565037202695e-06
12689,395,410.0,0.35,0.674533,-0.1454,0.2819,1.171365,1,1,1,0.0,0.0,0.000145323138475,6.458774071621973,0.000145323138475,0.0005637098721955,0.0,6.210536790044401,26.54991511824696,5.473582036999048e-06
12690,395,410.0,0.35,0.674533,0.2819,-0.5727,-1.0,1,1,1,0.0,0.0,0.0001460438255373,6.458774071621973,0.0001460438255373,0.0005642455045995,0.0,1.758060820875909,22.09744040539794,6.609083353459493e-06
12691,395,410.0,0.35,0.674533,0.2819,-0.5727,-0.565727,1,1,1,0.0,0.0,0.0001460438724658,6.45877407162197,0.0001460438724658,0.0005642455394922,0.0,1.758021446231999,22.09740103083584,6.609097253656811e-06
12692,395,410.0,0.35,0.674533,0.2819,-0.5727,-0.131454,1,1,1,0.0,0.0,0.0001460439193943,6.45877407162197,0.0001460439193943,0.0005642455743849,0.0,1.757982072029024,22.09736165671468,6.609111153773731e-06
12693,395,410.0,0.35,0.674533,0.2819,-0.5727,0.302819,1,1,1,0.0,0.0,0.0001460439663229,6.45877407162197,0.0001460439663229,0.0005642456092776,0.0,1.757942698266993,22.09732228303447,6.609125053810241e-06
12694,395,410.0,0.35,0.674533,0.2819,-0.5727,0.737092,1,1,1,0.0,0.0,0.0001460440132515,6.45877407162197,0.0001460440132515,0.0005642456441704,0.0,1.757903324945882,22.09728290979519,6.609138953766347e-06
12695,395,410.0,0.35,0.674533,0.2819,-0.5727,1.171365,1,1,1,0.0,0.0,0.0001460440601801,6.45877407162197,0.0001460440601801,0.0005642456790632,0.0,1.757863952065713,22.09724353699684,6.609152853642047e-06
12696,395,410.0,0.35,0.674533,0.2819,-0.1454,-1.0,1,1,1,0.0,0.0,0.000145840503343,6.458774071621973,0.000145840503343,0.0005640943459547,0.0,2.732954260895484,23.07233349093668,6.321012280805792e-06
12697,395,410.0,0.35,0.674533,0.2819,-0.1454,-0.565727,1,1,1,0.0,0.0,0.0001458405500855,6.458774071621973,0.0001458405500855,0.0005640943807012,0.0,2.732905168259196,23.07228439838187,6.321027756393679e-06
12698,395,410.0,0.35,0.674533,0.2819,-0.1454,-0.131454,1,1,1,0.0,0.0,0.0001458405968281,6.45877407162197,0.0001458405968281,0.0005640944154477,0.0,2.732856076063849,23.07223530626801,6.321043231928478e-06
12699,395,410.0,0.35,0.674533,0.2819,-0.1454,0.302819,1,1,1,0.0,0.0,0.0001458406435707,6.45877407162197,0.0001458406435707,0.0005640944501942,0.0,2.732806984309441,23.07218621459509,6.321058707410184e-06
12700,395,410.0,0.35,0.674533,0.2819,-0.1454,0.737092,1,1,1,0.0,0.0,0.0001458406903134,6.458774071621973,0.0001458406903134,0.0005640944849407,0.0,2.732757892995957,23.0721371233631,6.321074182838803e-06
12701,395,410.0,0.35,0.674533,0.2819,-0.1454,1.171365,1,1,1,0.0,0.0,0.0001458407370561,6.458774071621973,0.0001458407370561,0.0005640945196873,0.0,2.732708802123408,23.07208803257205,6.321089658214329e-06
12702,395,410.0,0.35,0.674533,0.2819,0.2819,-1.0,1,1,1,0.0,0.0,0.0001456379883888,6.458774071621973,0.0001456379883888,0.0005639438220577,0.0,3.92202767292174,24.26140654992408,6.002866655286702e-06
12703,395,410.0,0.35,0.674533,0.2819,0.2819,-0.565727,1,1,1,0.0,0.0,0.0001456380349454,6.458774071621973,0.0001456380349454,0.000563943856658,0.0,3.921968862293082,24.26134773937658,6.002883125453711e-06
12704,395,410.0,0.35,0.674533,0.2819,0.2819,-0.131454,1,1,1,0.0,0.0,0.000145638081502,6.45877407162197,0.000145638081502,0.0005639438912583,0.0,3.921910052105343,24.26128892926998,6.002899595593241e-06
12705,395,410.0,0.35,0.674533,0.2819,0.2819,0.302819,1,1,1,0.0,0.0,0.0001456381280587,6.45877407162197,0.0001456381280587,0.0005639439258586,0.0,3.921851242358565,24.26123011960436,6.002916065705278e-06
12706,395,410.0,0.35,0.674533,0.2819,0.2819,0.737092,1,1,1,0.0,0.0,0.0001456381746154,6.45877407162197,0.0001456381746154,0.0005639439604589,0.0,3.921792433052712,24.26117131037967,6.002932535789831e-06
12707,395,410.0,0.35,0.674533,0.2819,0.2819,1.171365,1,1,1,0.0,0.0,0.0001456382211721,6.458774071621973,0.0001456382211721,0.0005639439950593,0.0,3.921733624187794,24.26111250159592,6.002949005846896e-06
12708,395,410.0,0.35,0.674533,0.7092,-0.5727,-1.0,1,1,1,0.0,0.0,0.0001463634057223,6.458774071621973,0.0001463634057223,0.000564483163921,0.0,0.6628577178410957,21.00223785960263,6.968943343124076e-06
12709,395,410.0,0.35,0.674533,0.7092,-0.5727,-0.565727,1,1,1,0.0,0.0,0.0001463634529416,6.458774071621973,0.0001463634529416,0.0005644831990423,0.0,0.6628335405120289,21.00221368235591,6.968953613904583e-06
12710,395,410.0,0.35,0.674533,0.7092,-0.5727,-0.131454,1,1,1,0.0,0.0,0.0001463635001609,6.45877407162197,0.0001463635001609,0.0005644832341636,0.0,0.6628093636238942,21.0021895055501,6.96896388456447e-06
12711,395,410.0,0.35,0.674533,0.7092,-0.5727,0.302819,1,1,1,0.0,0.0,0.0001463635473803,6.45877407162197,0.0001463635473803,0.000564483269285,0.0,0.6627851871766993,21.00216532918525,6.968974155103725e-06
12712,395,410.0,0.35,0.674533,0.7092,-0.5727,0.737092,1,1,1,0.0,0.0,0.0001463635945997,6.458774071621966,0.0001463635945997,0.0005644833044065,0.0,0.662761011170435,21.00214115326131,6.96898442552236e-06
12713,395,410.0,0.35,0.674533,0.7092,-0.5727,1.171365,1,1,1,0.0,0.0,0.0001463636418191,6.45877407162197,0.0001463636418191,0.0005644833395279,0.0,0.6627368356051088,21.00211697777834,6.968994695820359e-06
12714,395,410.0,0.35,0.674533,0.7092,-0.1454,-1.0,1,1,1,0.0,0.0,0.0001461588211394,6.458774071621973,0.0001461588211394,0.0005643310126367,0.0,1.302809501033202,21.64218928605887,6.753421255473996e-06
12715,395,410.0,0.35,0.674533,0.7092,-0.1454,-0.565727,1,1,1,0.0,0.0,0.0001461588681727,6.458774071621973,0.0001461588681727,0.0005643310476119,0.0,1.30277560571176,21.64215539081944,6.753434005689544e-06
12716,395,410.0,0.35,0.674533,0.7092,-0.1454,-0.131454,1,1,1,0.0,0.0,0.0001461589152061,6.458774071621973,0.0001461589152061,0.000564331082587,0.0,1.302741710831252,21.64212149602094,6.753446755809415e-06
12717,395,410.0,0.35,0.674533,0.7092,-0.1454,0.302819,1,1,1,0.0,0.0,0.0001461589622395,6.458774071621973,0.0001461589622395,0.0005643311175622,0.0,1.302707816391681,21.64208760166338,6.753459505833608e-06
12718,395,410.0,0.35,0.674533,0.7092,-0.1454,0.737092,1,1,1,0.0,0.0,0.0001461590092729,6.458774071621973,0.0001461590092729,0.0005643311525374,0.0,1.302673922393041,21.64205370774675,6.753472255762121e-06
12719,395,410.0,0.35,0.674533,0.7092,-0.1454,1.171365,1,1,1,0.0,0.0,0.0001461590563064,6.458774071621973,0.0001461590563064,0.0005643311875126,0.0,1.302640028835343,21.64201981427106,6.753485005594952e-06
12720,395,410.0,0.35,0.674533,0.7092,0.2819,-1.0,1,1,1,0.0,0.0,0.0001459550437966,6.458774071621973,0.0001459550437966,0.0005641794961003,0.0,2.156941256232001,22.49632068596379,6.487951778166132e-06
12721,395,410.0,0.35,0.674533,0.7092,0.2819,-0.565727,1,1,1,0.0,0.0,0.000145955090644,6.458774071621973,0.000145955090644,0.0005641795309292,0.0,2.156897642918175,22.49627707273164,6.487966438721437e-06
12722,395,410.0,0.35,0.674533,0.7092,0.2819,-0.131454,1,1,1,0.0,0.0,0.0001459551374914,6.458774071621973,0.0001459551374914,0.0005641795657582,0.0,2.156854030045296,22.49623345994044,6.487981099208318e-06
12723,395,410.0,0.35,0.674533,0.7092,0.2819,0.302819,1,1,1,0.0,0.0,0.0001459551843389,6.45877407162197,0.0001459551843389,0.0005641796005871,0.0,2.156810417613341,22.49618984759014,6.487995759626786e-06
12724,395,410.0,0.35,0.674533,0.7092,0.2819,0.737092,1,1,1,0.0,0.0,0.0001459552311864,6.45877407162197,0.0001459552311864,0.0005641796354161,0.0,2.156766805622336,22.49614623568082,6.488010419976826e-06
12725,395,410.0,0.35,0.674533,0.7092,0.2819,1.171365,1,1,1,0.0,0.0,0.0001459552780339,6.458774071621973,0.0001459552780339,0.0005641796702452,0.0,2.156723194072258,22.49610262421243,6.488025080258447e-06
12726,395,410.0,0.35,0.674533,1.1365,-0.5727,-1.0,1,1,1,0.0,0.0,0.000146684960072,6.458774071621973,0.000146684960072,0.0005647223755645,0.0,0.0914473505473562,20.43082805307489,7.179589573706564e-06
12727,395,410.0,0.35,0.674533,1.1365,-0.5727,-0.565727,1,1,1,0.0,0.0,0.0001466850075821,6.458774071621973,0.0001466850075821,0.0005647224109145,0.0,0.0914383705331319,20.43081907314352,7.179595054753503e-06
12728,395,410.0,0.35,0.674533,1.1365,-0.5727,-0.131454,1,1,1,0.0,0.0,0.0001466850550922,6.458774071621973,0.0001466850550922,0.0005647224462645,0.0,0.0914293909598398,20.43081009365309,7.179600535652413e-06
12729,395,410.0,0.35,0.674533,1.1365,-0.5727,0.302819,1,1,1,0.0,0.0,0.0001466851026023,6.458774071621973,0.0001466851026023,0.0005647224816145,0.0,0.0914204118274845,20.4308011146036,7.179606016403287e-06
12730,395,410.0,0.35,0.674533,1.1365,-0.5727,0.737092,1,1,1,0.0,0.0,0.0001466851501125,6.45877407162197,0.0001466851501125,0.0005647225169646,0.0,0.091411433136064,20.43079213599502,7.179611497006124e-06
12731,395,410.0,0.35,0.674533,1.1365,-0.5727,1.171365,1,1,1,0.0,0.0,0.0001466851976227,6.458774071621973,0.0001466851976227,0.0005647225523147,0.0,0.0914024548855771,20.43078315782741,7.179616977460921e-06
12732,395,410.0,0.35,0.849066,0.2819,-1.0,-1.0,1,1,1,0.0,0.0,0.0001249375357131,5.542881513807092,0.0001249375357131,0.0004839374745657,0.0,0.055551706569313,17.51068566662322,7.134931098171787e-06
12733,395,410.0,0.35,0.849066,0.2819,-1.0,-0.565727,1,1,1,0.0,0.0,0.0001249375811493,5.542881513807098,0.0001249375811493,0.0004839375083312,0.0,0.0555455425467759,17.51067950267989,7.134936204515826e-06
12734,395,410.0,0.35,0.849066,0.2819,-1.0,-0.131454,1,1,1,0.0,0.0,0.0001249376265856,5.54288151380709,0.0001249376265856,0.0004839375420967,0.0,0.0555393788662373,17.51067333907853,7.134941310726835e-06
12735,395,410.0,0.35,0.849066,0.2819,-1.0,0.302819,1,1,1,0.0,0.0,0.0001249376720219,5.542881513807083,0.0001249376720219,0.0004839375758622,0.0,0.0555332155276989,17.51066717581918,7.134946416804811e-06
12736,395,410.0,0.35,0.849066,0.2819,-1.0,0.737092,1,1,1,0.0,0.0,0.0001249377174583,5.542881513807092,0.0001249377174583,0.0004839376096278,0.0,0.0555270525311599,17.51066101290187,7.134951522749733e-06
12737,395,410.0,0.35,0.849066,0.2819,-1.0,1.171365,1,1,1,0.0,0.0,0.0001249377628947,5.542881513807092,0.0001249377628947,0.0004839376433934,0.0,0.0555208898766188,17.51065485032653,7.134956628561628e-06
12738,395,410.0,0.35,0.849066,0.2819,-0.5727,-1.0,1,1,1,0.0,0.0,0.0001245470428778,5.542881513807092,0.0001245470428778,0.0004836473607145,0.0,0.6801791821819574,18.13531246162918,6.867653542852272e-06
12739,395,410.0,0.35,0.849066,0.2819,-0.5727,-0.565727,1,1,1,0.0,0.0,0.0001245470879027,5.542881513807098,0.0001245470879027,0.0004836473941565,0.0,0.6801576128950183,18.13529089242072,6.86766419361989e-06
12740,395,410.0,0.35,0.849066,0.2819,-0.5727,-0.131454,1,1,1,0.0,0.0,0.0001245471329277,5.542881513807092,0.0001245471329277,0.0004836474275986,0.0,0.6801360439500801,18.13526932355423,6.867674844285966e-06
12741,395,410.0,0.35,0.849066,0.2819,-0.5727,0.302819,1,1,1,0.0,0.0,0.0001245471779527,5.54288151380709,0.0001245471779527,0.0004836474610407,0.0,0.6801144753471389,18.13524775502975,6.86768549485049e-06
12742,395,410.0,0.35,0.849066,0.2819,-0.5727,0.737092,1,1,1,0.0,0.0,0.0001245472229777,5.542881513807092,0.0001245472229777,0.0004836474944828,0.0,0.6800929070861987,18.13522618684728,6.867696145313459e-06
12743,395,410.0,0.35,0.849066,0.2819,-0.5727,1.171365,1,1,1,0.0,0.0,0.0001245472680029,5.542881513807092,0.0001245472680029,0.000483647527925,0.0,0.6800713391672514,18.13520461900681,6.867706795674876e-06
12744,395,410.0,0.35,0.849066,0.7092,-1.0,-1.0,1,1,1,0.0,0.0,0.0001252424662796,5.542881513807092,0.0001252424662796,0.0004841641264168,0.0,0.0486617064407408,17.50379619807706,7.155160221378724e-06
12745,395,410.0,0.35,0.849066,0.7092,-1.0,-0.565727,1,1,1,0.0,0.0,0.0001252425120344,5.542881513807092,0.0001252425120344,0.0004841641604328,0.0,0.0486674758866039,17.5038019676027,7.155160476922604e-06
12746,395,410.0,0.35,0.849066,0.7092,-1.0,-0.131454,1,1,1,0.0,0.0,0.0001252425577893,5.542881513807092,0.0001252425577893,0.0004841641944489,0.0,0.0486732456744674,17.50380773747033,7.155160732329241e-06
12747,395,410.0,0.35,0.849066,0.7092,-1.0,0.302819,1,1,1,0.0,0.0,0.0001252426035443,5.54288151380709,0.0001252426035443,0.0004841642284649,0.0,0.0486790158043291,17.50381350767995,7.155160987598634e-06
12748,395,410.0,0.35,0.849066,0.7092,-1.0,0.737092,1,1,1,0.0,0.0,0.0001252426492993,5.542881513807092,0.0001252426492993,0.000484164262481,0.0,0.0486847862761907,17.5038192782316,7.155161242730772e-06
12749,395,410.0,0.35,0.849066,0.7092,-1.0,1.171365,1,1,1,0.0,0.0,0.0001252426950544,5.542881513807092,0.0001252426950544,0.0004841642964972,0.0,0.0486905570900509,17.50382504912523,7.155161497725661e-06
12750,395,410.0,0.35,0.849066,0.7092,-0.5727,-1.0,1,1,1,0.0,0.0,0.0001248492226152,5.542881513807098,0.0001248492226152,0.000483871849538,0.0,0.1357492732545065,17.5908830793703,7.097382323099808e-06
12751,395,410.0,0.35,0.849066,0.7092,-0.5727,-0.565727,1,1,1,0.0,0.0,0.0001248492679587,5.542881513807098,0.0001248492679587,0.0004838718832305,0.0,0.1357396374359685,17.59087344363079,7.097388788502033e-06
12752,395,410.0,0.35,0.849066,0.7092,-0.5727,-0.131454,1,1,1,0.0,0.0,0.0001248493133023,5.542881513807098,0.0001248493133023,0.0004838719169231,0.0,0.135730001959429,17.59086380823329,7.097395253776055e-06
12753,395,410.0,0.35,0.849066,0.7092,-0.5727,0.302819,1,1,1,0.0,0.0,0.000124849358646,5.54288151380709,0.000124849358646,0.0004838719506158,0.0,0.1357203668248882,17.59085417317777,7.09740171892189e-06
12754,395,410.0,0.35,0.849066,0.7092,-0.5727,0.737092,1,1,1,0.0,0.0,0.0001248494039897,5.542881513807092,0.0001248494039897,0.0004838719843085,0.0,0.1357107320323487,17.59084453846427,7.097408183939525e-06
12755,395,410.0,0.35,0.849066,0.7092,-0.5727,1.171365,1,1,1,0.0,0.0,0.0001248494493334,5.542881513807092,0.0001248494493334,0.0004838720180012,0.0,0.1357010975818047,17.59083490409277,7.097414648828965e-06
12756,395,410.0,0.35,0.849066,0.7092,-0.1454,-1.0,1,1,1,0.0,0.0,0.0001244595300768,5.542881513807092,0.0001244595300768,0.000483582364975,0.0,0.9167628759550056,18.37189600289368,6.774452133696519e-06
12757,395,410.0,0.35,0.849066,0.7092,-0.1454,-0.565727,1,1,1,0.0,0.0,0.000124459575009,5.542881513807098,0.000124459575009,0.0004835823983441,0.0,0.9167378348720676,18.37187096188906,6.774463813035429e-06
12758,395,410.0,0.35,0.849066,0.7092,-0.1454,-0.131454,1,1,1,0.0,0.0,0.0001244596199413,5.54288151380709,0.0001244596199413,0.0004835824317133,0.0,0.9167127941311248,18.3718459212264,6.774475492282669e-06
12759,395,410.0,0.35,0.849066,0.7092,-0.1454,0.302819,1,1,1,0.0,0.0,0.0001244596648736,5.542881513807092,0.0001244596648736,0.0004835824650825,0.0,0.9166877537321808,18.37182088090576,6.774487171438225e-06
12760,395,410.0,0.35,0.849066,0.7092,-0.1454,0.737092,1,1,1,0.0,0.0,0.000124459709806,5.542881513807098,0.000124459709806,0.0004835824984517,0.0,0.9166627136752362,18.37179584092713,6.774498850502102e-06
12761,395,410.0,0.35,0.849066,0.7092,-0.1454,1.171365,1,1,1,0.0,0.0,0.0001244597547384,5.54288151380709,0.0001244597547384,0.000483582531821,0.0,0.9166376739602948,18.37177080129047,6.774510529474303e-06
12762,395,410.0,0.35,0.849066,1.1365,-1.0,-1.0,1,1,1,0.0,0.0,0.0001255495277366,5.542881513807092,0.0001255495277366,0.0004843924538264,0.0,0.4581693317194218,17.91330435874461,7.008730785917336e-06
